Academic percentage in Operating Systems,Percentage in Algorithms,Percentage in Programming Concepts,Percentage in Software Engineering,Percentage in Computer Networks,Percentage in Electronics Subjects,Percentage in Computer Architecture,Percentage in Mathematics,Percentage in Communication skills,Hours working per day,Logical quotient rating,Hackathons,Coding skills rating,Public speaking points,Can work long time before system?,Self-learning capability?,Extra-courses did,Certifications,Workshops,Interested subjects,Interested career area,Job/Higher Studies?,Type of company want to settle in?,Management or Technical,Worked in teams ever?,Suggested Job Role
78.91931982,58.13922759,62.27239959,65.69955041,55.41299749,97.44977573,70.29786389,80.33334198,83.5209162,9,8.516894145,3,6.34385248,5.214791071,0,1,5,4,2,0,3,1,2,1,1,Software Engineer
71.73862243,94.23853383,51.70443741,72.09575704,76.26724108,52.25557239,71.24660009,56.88943256,60.57368185,5,1.741988021,5,6.455883385,5.857136457,0,1,1,3,1,2,1,0,0,0,1,Software Engineer
91.7724163,57.90779161,98.45527197,88.81752718,66.4534416,62.0885019,62.00093913,82.03661524,78.73158357,8,3.806871635,5,8.99563137,9.990808052,1,0,2,3,4,2,0,1,3,1,1,Software Engineer
55.13602194,80.93578336,82.45465567,60.09253391,91.61006203,79.12706744,84.13635727,58.86497204,95.55430019,8,8.021437773,4,2.526538822,7.197684452,0,1,1,1,1,4,0,1,0,1,1,Software Engineer
78.97624267,93.38892497,91.45544511,73.01299615,85.64496908,93.99072392,87.04098778,60.87574214,57.81686911,8,6.716022432,2,9.95989922,6.687347776,0,0,1,1,5,2,0,1,2,1,1,Software Engineer
61.00221763,80.79103998,91.15942608,77.45107632,96.75367407,77.94211696,71.25661616,74.20247504,58.89102714,6,2.091024757,3,2.891240629,2.934378607,1,0,1,5,4,2,1,1,2,1,1,Software Engineer
61.76959906,56.14372052,67.98483629,70.85046397,59.91483184,71.7861612,71.34594542,89.62259128,98.75534429,10,5.369435297,3,7.588131834,9.481716238,0,1,2,3,1,1,0,1,1,1,0,Software Engineer
61.53982528,65.3011022,63.96325692,71.40667988,61.70425472,86.27916091,89.77038119,62.84034525,69.65667703,6,4.773348574,2,7.27255513,6.934627515,1,1,4,5,2,1,2,1,3,1,1,Software Engineer
69.00750334,56.74673336,94.43290386,52.38083119,78.49896324,77.88093082,59.78160625,73.6913443,74.81566977,7,1.513760506,1,7.793334062,8.635915197,1,0,4,2,3,3,1,0,2,1,0,Software Engineer
57.24372916,60.62587463,90.41840973,66.85626796,96.55259423,68.90149253,76.18255216,60.39218202,80.21414222,4,3.096766727,3,2.641328068,6.453260514,1,0,2,0,4,0,2,0,1,0,0,Data Engineer
66.73455302,63.54253849,52.65601791,70.30968453,53.30874392,59.5331894,51.0269092,50.84576268,82.00922063,5,1.470926543,4,2.427300155,5.853013864,0,1,5,0,2,4,1,1,1,1,1,Data Engineer
86.08151736,50.28298685,98.26221002,98.38814463,65.21334077,81.64437629,55.54256028,91.81637912,66.39098538,9,2.700988316,1,2.733329012,6.753544534,1,0,4,2,1,4,0,0,1,0,1,Data Engineer
88.99471691,62.0524447,70.9610618,76.61131683,78.66399331,51.00165764,65.60063631,71.85607325,98.24132339,5,8.363088915,2,5.936255128,3.339830479,1,0,3,0,4,1,1,1,1,1,1,Data Engineer
66.97903336,83.76885082,99.55999689,82.2744181,88.93314982,81.64162945,92.44846411,75.05085594,90.59784316,8,8.574357873,0,3.955067514,7.607992556,1,1,3,5,1,0,4,0,0,0,0,Data Engineer
61.61273508,71.32333564,98.49063384,59.71867616,61.03418151,74.16411115,73.63299316,57.10902992,61.17196221,5,5.73285652,4,7.420030625,8.330163629,0,0,0,1,0,0,1,0,0,1,1,Data Engineer
98.37246404,58.87924388,91.84137042,79.7983044,59.54219746,62.95754609,80.90204385,59.55311743,53.77046037,5,8.49937818,4,2.835137353,5.855586074,0,0,1,1,3,4,2,0,1,0,0,Data Engineer
69.06369554,78.30981638,65.56704665,51.807792,72.21441546,92.86101175,99.85376368,96.22054131,79.54433544,7,5.929592065,2,9.76050778,9.498812571,0,0,3,1,1,0,4,0,0,0,0,Data Engineer
87.93760286,84.92949746,88.79277361,84.17776369,67.29974085,56.3094252,51.06779521,96.51981942,59.2390826,5,8.269281029,2,4.377172787,9.602486254,0,1,2,2,5,2,2,0,2,0,1,Data Engineer
67.98225877,63.37689209,94.44493915,91.57669124,71.38154669,51.9740547,85.67550284,59.89475786,76.75956879,10,3.07145774,0,2.698737911,3.619976183,0,0,4,5,4,1,3,0,0,1,1,Data Engineer
64.86375831,97.83470124,89.13355497,72.79464468,56.1224518,97.49957948,73.69055266,60.56099771,91.18311405,7,6.889972231,3,9.887698719,2.940414539,0,1,4,4,2,4,4,0,3,0,0,Data Engineer
67.68759744,89.06942205,68.12494797,77.58933793,95.08103629,53.44090461,74.20420542,55.70424797,84.90489898,4,1.543477882,4,3.031383457,9.559926166,0,0,4,3,0,4,4,0,0,0,1,Data Engineer
72.27356012,80.6950137,59.65566032,55.91509026,95.68609331,77.77289489,90.36428098,71.13581512,56.706089,5,7.620474216,0,6.291320703,4.080059978,0,0,5,0,5,4,1,1,2,0,1,Data Engineer
80.89622921,89.36085132,69.35678643,76.08948564,95.3594824,85.65583239,53.8378989,51.07540307,98.78226738,9,2.778209768,0,6.784579023,6.311638356,1,0,1,2,2,1,3,1,2,0,0,Data Engineer
73.76573529,62.661413,64.76346382,61.5176943,92.54538782,70.47372206,80.17115025,96.36484818,89.01528314,5,6.846930985,1,7.175099586,8.331546145,1,0,3,1,3,1,0,0,3,1,1,Data Engineer
65.10260723,56.61272017,69.04369526,85.8342383,95.98491345,88.30907652,61.63452862,96.45164872,63.57597478,8,3.080789687,1,3.606277286,9.634062091,1,1,5,0,0,3,3,1,2,1,0,Data Engineer
79.58107608,89.02465556,93.75061681,80.10989089,66.62247162,74.82069703,56.43774363,97.36267858,66.53828531,5,6.739595862,2,8.430364596,3.239071063,1,0,1,1,1,4,4,0,3,0,0,Data Engineer
74.5627903,68.40655979,52.81042513,73.18974683,95.92246252,73.02628962,56.64166364,58.82916852,76.81266493,7,9.533362174,2,7.329348072,9.015310616,0,0,2,4,2,3,0,1,1,0,1,Data Engineer
92.32169586,63.03101936,59.73606492,54.74475105,96.64167043,60.34189961,66.30304114,83.22854632,84.64730034,7,1.805154228,0,5.901962879,3.280710217,1,1,3,0,4,4,3,0,3,0,0,Data Engineer
64.49370189,67.91044591,51.00306306,51.71248751,98.79173442,50.12663612,72.89337877,95.75168084,68.93103968,8,9.177438534,5,9.784084452,2.995282808,0,1,2,3,0,3,2,1,0,1,1,Data Engineer
78.79046577,73.17260321,84.73510388,61.92117832,85.20706939,77.13445394,82.99335868,82.35459503,99.77212715,9,4.812921036,5,2.200958121,6.473933849,0,1,2,0,4,3,2,1,2,0,0,Data Engineer
59.58750598,71.84809036,85.30034658,86.45999734,76.77415672,72.62921283,68.99831529,52.19791528,83.65925031,4,4.163294474,2,6.964311382,5.530385687,1,0,5,3,4,0,4,1,2,0,1,Data Engineer
81.8503031,63.01286236,71.10022679,67.73669139,56.10245637,65.84911699,62.44921579,78.5010521,58.28738167,4,1.072598595,3,8.750239218,6.490316765,1,1,1,2,3,4,2,1,0,0,0,Data Engineer
80.274251,63.39878374,64.90201819,80.94130551,53.22349971,83.19668324,56.67518238,91.39798285,76.42776022,9,6.554747881,3,1.77445948,4.151380433,0,0,5,1,4,2,2,1,1,1,0,Data Engineer
57.09825859,78.96821066,70.87092545,69.40313549,64.61919295,79.19559043,60.03302726,90.73604339,63.05412882,9,7.722870989,0,3.474887443,1.02865586,1,1,1,2,1,4,4,0,1,0,0,Data Engineer
72.14586691,83.93909717,95.5868561,61.90432021,95.3884025,68.42616464,76.78606266,94.33856919,89.58492626,7,1.977164217,2,8.114984415,4.652509104,0,1,5,1,3,1,4,0,1,1,0,Data Engineer
99.34326497,99.10427949,97.24687537,52.30868248,97.62404517,70.89393265,95.33320049,91.75007391,72.86859054,8,4.042953656,5,5.776204538,7.89733883,1,0,3,3,1,2,0,0,1,1,1,Data Engineer
94.84372345,73.18844547,97.86834539,52.91469554,94.13998023,51.25832973,73.03339426,85.06914479,86.910701,6,3.134921449,4,7.48727484,3.060471685,1,1,3,3,3,0,3,0,3,0,1,Data Engineer
88.2477649,51.65755037,72.9951026,65.57907415,67.275801,71.39356061,83.60791397,59.07545856,67.92014749,6,3.902814606,3,6.399320929,8.648266416,1,0,2,4,3,4,3,1,1,1,0,Data Engineer
74.79326636,89.22992681,65.08308898,90.09716219,93.40452025,95.02584494,83.66908817,95.82737131,94.68503894,8,8.043490735,2,8.722573366,8.820531246,1,0,0,2,0,3,1,1,3,0,1,Data Engineer
81.5276671,92.75032315,82.48005046,77.98218519,60.59387081,86.16959504,85.97412502,73.6562103,60.51461704,6,6.389147873,3,8.717079627,5.132010637,0,0,4,2,4,2,4,1,3,0,0,Data Engineer
68.10982066,89.24349096,82.86255881,53.57873296,75.85393952,61.79700451,82.51380098,50.99965181,64.64249846,9,5.404631909,2,1.138078625,6.577456625,0,1,2,1,4,1,4,0,2,1,1,Data Engineer
73.35016595,88.05425173,61.59062385,62.85366418,68.95951203,59.53554468,73.28816193,89.24703454,84.42429731,8,9.094113194,0,4.023039373,3.578919152,1,0,5,3,5,4,3,1,0,0,0,Data Engineer
88.98285857,73.29499047,74.42627442,60.30171774,79.68042404,52.12105124,58.29138452,96.14521526,74.02557617,5,3.223414279,4,5.817786743,8.31352236,1,1,5,0,4,2,2,0,0,0,1,Data Engineer
78.73488427,85.66654869,64.86355848,59.87817369,83.8458993,94.95785355,92.65062473,53.85826378,72.94898459,10,4.18165558,1,1.78031787,2.565726313,1,0,3,4,3,2,4,1,0,0,0,Data Engineer
68.87198262,95.11395274,80.02594302,71.12535448,57.82634468,86.54530907,93.36534284,80.51658437,58.29348017,4,3.399685697,4,8.316073242,9.733521201,0,1,4,2,3,1,1,0,2,0,0,Data Engineer
81.11648144,93.20825237,88.86215311,73.67470727,71.38536929,77.98094513,72.47677972,61.83299651,76.9768136,10,7.536662472,0,8.052401017,1.41320496,1,1,5,2,3,2,0,1,1,1,1,Data Engineer
55.7726397,67.31993403,89.022911,94.40322022,78.96385165,53.26013414,92.82510623,63.23702046,83.29734129,4,8.427396904,5,8.560102912,7.282703585,0,0,3,3,5,1,2,1,1,1,1,Data Engineer
95.04952996,91.08171665,81.23112591,51.94596401,67.47036205,92.60415891,99.3113859,93.28270944,78.49583966,5,3.846936516,2,6.728545588,8.110554083,1,1,1,1,3,0,4,0,3,1,0,Data Engineer
70.88466006,81.75973586,51.06198119,79.13676269,87.84394147,83.72652707,54.00132805,83.17930382,77.2802289,4,8.455688394,0,8.664892644,6.205310563,0,0,4,0,0,4,3,0,1,0,0,Data Engineer
76.36543223,60.22908838,92.71259766,87.15882549,66.21726388,76.60592792,87.16832201,99.01363984,84.82912759,4,6.712755109,3,4.649624041,3.002642453,1,0,2,5,5,4,0,1,2,0,1,Data Engineer
90.73295203,87.86016298,73.32145748,53.58856952,84.3945004,58.60932808,91.81545036,92.51384353,64.79844666,8,7.53472373,1,5.443619754,9.003420755,0,1,0,0,2,3,3,0,0,1,0,Data Engineer
86.64453739,80.34001468,97.1142395,83.20020363,90.51074675,81.1479922,94.0647836,59.22316909,59.374816,8,2.577010075,1,7.186055266,3.847987405,1,0,4,4,4,3,4,0,1,1,1,Data Engineer
76.58007969,60.02079688,73.23062444,88.31374236,61.62217415,87.97289411,50.78474854,73.94935032,82.48743692,4,4.22644515,2,6.696601855,9.078331553,0,1,4,1,0,3,1,1,3,1,0,Data Engineer
70.8128689,95.03298574,93.19778499,61.37437321,97.28421619,76.31000244,94.02840118,88.78689085,87.48121524,9,5.649549425,1,9.568790845,8.040329261,0,1,1,0,4,1,2,0,2,1,0,Data Engineer
90.29966971,85.59367351,54.86770415,73.89287979,99.95576205,93.65792656,99.37245438,62.98073139,82.30075209,7,8.026890489,3,3.063627343,2.020035784,1,0,1,4,3,1,4,1,0,0,1,Data Engineer
65.69411144,70.1914785,73.12713514,58.8799088,75.2055216,65.59794342,75.90834217,56.45831556,78.38255746,4,4.212363623,1,6.043872344,8.092106308,1,0,5,4,1,4,3,1,3,0,1,Data Engineer
72.48389499,78.44924093,89.49969268,58.5979661,56.12480792,92.72326845,56.29768022,95.13651401,83.59317251,10,5.599506167,5,7.079457281,6.272185485,0,0,2,1,1,1,0,0,1,1,1,Data Engineer
64.0835839,50.85881044,56.21806861,93.71967042,59.65463955,92.33505986,67.09449933,83.90713763,83.3038261,9,9.261548172,3,8.264617781,2.464173869,1,0,1,3,4,2,3,0,1,1,0,Data Engineer
58.93152699,53.2292814,67.5745373,56.21580259,86.79165595,51.7776814,93.61410023,85.87072196,72.55180797,7,8.232488999,1,6.947981662,4.560985277,1,1,1,5,0,2,4,1,0,0,0,Data Engineer
94.40760899,82.21652631,83.2421151,91.86665835,82.9855848,80.00515203,99.63872414,58.75267877,81.22841857,7,5.671281234,2,6.355107108,4.523018581,0,0,4,3,3,1,0,0,0,1,1,Cloud Engineer
71.13025239,69.82411775,57.70839127,97.76272371,78.89035073,54.09780934,73.80534845,86.13169703,50.66008872,7,6.172354095,2,5.837920706,4.821344371,1,0,3,2,3,2,3,0,1,0,1,Cloud Engineer
57.71072565,54.08123854,88.72061325,64.15690089,93.66047846,70.88429869,76.24668975,88.52693108,55.17953492,8,6.128394335,0,9.330629301,6.813351206,0,0,5,1,0,4,3,0,1,1,0,Cloud Engineer
58.63030535,56.645282,99.38382735,78.88612554,52.97371657,76.15718052,65.0721837,52.81421015,94.14531047,10,7.918274809,4,5.128869726,9.810746633,1,0,1,4,3,1,3,1,1,1,1,Cloud Engineer
98.4716948,72.27942924,90.76479767,80.58737329,83.40259229,90.14179933,72.66776007,52.93179076,98.29532911,9,6.540948425,4,2.114715962,6.140356331,0,0,1,3,1,2,1,0,3,1,1,Cloud Engineer
83.76419203,76.88366909,55.79192289,59.98718188,73.70617719,54.33387232,87.73634997,78.28555922,83.45729721,6,9.228327638,2,9.331782897,3.936222177,0,0,2,2,4,3,4,0,0,0,1,Cloud Engineer
68.53194008,99.54559715,53.23433477,87.54598758,87.13877273,66.29569919,55.27828547,50.28056482,62.68982406,8,7.209690028,1,5.255521919,3.387208812,0,0,2,2,1,0,1,0,1,1,1,Cloud Engineer
67.50843768,68.97443887,54.8629102,63.29388329,66.109914,94.1659708,83.51534782,77.42809214,51.35066638,9,4.890856631,4,8.86558545,2.591015207,0,0,4,2,4,0,4,0,0,0,1,Cloud Engineer
75.7748351,75.60325806,51.87044762,69.73658696,56.53099269,53.38270989,54.42898176,84.98274471,62.15163246,4,9.433934381,0,5.610379263,3.206943258,1,1,5,4,5,3,3,0,1,1,1,Cloud Engineer
93.26183711,55.35250027,77.15977173,64.89432957,82.77417471,76.90202768,70.26046144,70.95123595,80.58057563,8,4.10766783,3,1.892216261,7.036490717,1,1,3,4,1,0,2,1,1,0,1,Cloud Engineer
50.00657988,51.49206951,82.41583978,89.03327977,98.7550682,55.98268059,97.53534691,78.21069735,52.89161295,8,6.247978278,0,6.774874637,4.668175556,1,1,4,0,5,3,0,1,3,0,0,Cloud Engineer
72.75084735,79.16227713,67.41372833,80.95930966,87.65135321,54.30200142,85.72400543,69.67294698,81.21077937,7,8.582926503,1,8.827966379,8.105743649,1,0,2,1,1,0,0,0,1,1,0,Cloud Engineer
94.53778972,62.58877553,72.45411099,98.77218171,72.45957752,52.56877374,92.36189612,82.47966333,94.31926981,10,4.603723563,5,2.518234109,5.624605975,0,0,0,2,1,1,1,1,2,0,1,Cloud Engineer
72.89021891,50.13506784,59.49798903,66.6787312,58.7802928,72.80941996,84.22394226,99.96830137,78.77682288,5,6.942247423,4,9.475265155,9.446765823,0,1,1,5,4,4,2,1,2,1,0,Cloud Engineer
66.01510252,66.18123537,64.05480888,57.16989184,82.62986763,57.79675667,51.00615177,79.73271072,76.36697142,9,9.052009921,1,5.959758799,8.127865627,0,0,0,3,4,1,4,0,1,1,1,Cloud Engineer
67.44352874,74.59406156,83.18819097,52.8918186,56.73548986,94.64060928,89.06791782,99.36993617,86.39152462,6,3.245187415,5,7.903490168,7.443493741,0,1,4,4,5,1,0,1,2,0,1,Cloud Engineer
64.85983269,53.53279057,66.42309036,61.69392378,59.51279796,81.98270865,91.13768483,75.60845517,52.18997902,8,3.962109387,4,2.461244385,5.293590028,0,0,1,3,0,1,4,1,3,1,1,Cloud Engineer
62.19335438,80.49914955,81.1448932,72.51894473,50.48123757,97.8470762,95.64150189,82.27309842,57.66350404,4,1.756028352,3,8.691010628,5.730692432,0,0,2,2,5,4,0,1,3,0,0,Cloud Engineer
86.71029226,71.6097595,80.89441387,69.21172922,54.28737609,95.49403632,85.02670431,76.08158765,57.78984766,5,9.728518463,0,7.140334346,8.546072717,0,1,1,2,5,3,1,0,2,0,1,Cloud Engineer
98.92091624,77.28482501,94.79046692,70.90650517,62.98541452,93.83934145,58.18346736,75.45977722,67.78643943,4,8.578157584,3,1.136917766,9.369301971,0,1,2,4,0,3,2,0,3,0,0,Cloud Engineer
59.93955487,96.53365382,57.36470113,88.13606965,75.23946559,65.32812582,77.03502353,88.78979023,52.19853687,7,8.941114135,2,2.655218501,8.562973811,1,1,5,5,1,1,4,0,3,0,1,Cloud Engineer
67.4189057,97.97731025,52.88642832,51.3829503,50.96878766,93.27724088,55.52290748,93.84114761,97.12211431,8,3.876004022,5,6.597034534,1.705504873,0,0,1,3,3,4,1,0,2,1,1,Cloud Engineer
51.18729024,62.85329884,81.61369574,65.47836585,88.27137452,51.27390388,86.66875686,61.83332845,81.24857333,7,7.533398723,2,2.379497738,8.002864505,0,0,2,1,5,0,0,0,1,0,1,Cloud Engineer
76.96530759,92.68108418,90.97527027,82.20873277,99.47268639,73.30031811,99.17449951,94.93057994,93.20417743,9,1.986031328,1,8.311364747,7.634086655,0,1,0,1,2,3,1,0,0,0,0,Cloud Engineer
58.73315597,53.84315477,59.05881341,86.26996834,63.8818764,74.80040503,91.38778828,56.00742626,78.89063293,10,9.131423445,3,7.954853544,2.594393794,0,1,3,0,0,0,4,1,0,1,1,Cloud Engineer
87.47450087,83.82904011,72.61497727,61.42935392,78.20467853,57.17928605,52.64862293,85.16340364,62.60581725,5,5.265141918,1,1.85162357,1.60135376,0,1,4,1,3,4,3,1,0,0,0,Cloud Engineer
90.47241847,73.68571007,64.5110023,60.79030691,60.49237878,70.41565081,66.77465864,95.91551138,93.35177241,6,4.542309346,0,7.910284885,6.898715101,0,1,1,0,2,1,2,1,0,0,0,Cloud Engineer
70.47296826,70.01369503,76.74441096,68.07151087,54.86088327,77.49046154,72.04312705,52.57894843,55.36551482,4,1.714336949,5,1.778585312,2.917891319,0,0,4,4,5,1,0,1,3,0,0,Cloud Engineer
86.57084246,68.30328084,54.55655354,81.55331391,80.27320863,53.98301428,89.40259297,75.64368359,65.98718991,7,7.854945623,3,5.931287887,3.699015363,1,1,2,3,5,3,1,0,0,1,0,Cloud Engineer
87.52867546,51.90036717,98.78300434,57.46495681,56.3150592,99.23704961,76.37194468,75.37287209,73.15401001,4,3.312622673,3,5.908719249,2.427039161,1,1,2,4,2,1,4,1,0,1,0,Cloud Engineer
95.75987334,57.03412801,53.64265836,53.06119047,95.02302237,93.57003316,98.63227056,72.75344962,84.53549852,8,3.850522244,2,5.748651454,4.193786884,0,1,5,3,1,2,1,1,0,1,1,Cloud Engineer
61.31322109,74.0873632,69.37982846,54.62911898,54.12250687,62.8390232,70.91698867,51.66442883,82.49510228,9,7.288879737,0,1.692054981,2.125257123,1,1,4,3,3,4,1,1,0,1,0,Cloud Engineer
89.9904805,85.51381555,88.73068839,81.64015578,54.08720121,97.3928108,65.69624075,60.0455955,50.9135178,6,9.357472392,4,2.421775046,8.763596793,1,1,4,5,2,0,3,1,3,0,1,Cloud Engineer
65.91894665,76.06229398,55.46230367,96.64537751,95.07928121,77.21873987,79.43108702,60.34552898,65.92122648,10,1.505230985,4,8.806688275,4.095991465,0,1,2,3,3,2,3,1,3,0,0,Cloud Engineer
68.3797493,66.17163876,50.30151692,77.70381208,87.63790537,81.78130848,73.24237072,94.17778579,76.35525294,10,6.620331719,1,5.075114405,4.379025759,1,1,2,5,5,1,1,1,0,1,1,Cloud Engineer
82.51605052,94.45080461,63.46444111,75.24856802,98.38138635,84.05733788,76.28137858,57.16482696,82.91903765,9,8.161227853,3,7.943387249,5.584939381,1,0,3,4,1,4,2,0,1,0,1,Cloud Engineer
60.34680373,64.06214433,80.96906247,86.0494082,81.08847508,62.80730856,97.271573,91.94463687,98.54063994,5,6.335442774,1,3.666748917,3.408151533,0,1,1,5,2,0,4,0,1,1,1,Cloud Engineer
70.03415139,76.22456477,61.96726508,92.58111837,55.76340972,56.95329434,90.55479883,60.88030705,74.45286867,5,9.676104871,4,3.517678884,6.873080187,1,0,4,0,4,1,0,1,2,1,1,Cloud Engineer
71.53060433,84.29158299,84.83286694,52.90197527,67.19281117,67.16779956,62.24815291,71.21925147,69.576041,4,5.225503941,0,9.153671248,1.670347379,0,0,3,2,5,2,0,1,1,0,0,Cloud Engineer
64.27088555,88.08318095,71.27403185,53.21372305,65.37000122,91.4458096,63.16115864,83.52225872,83.77439087,8,7.107200982,5,5.372098974,8.811043611,0,1,0,5,1,0,2,1,0,0,0,Cloud Engineer
53.16371064,66.91589409,72.90708685,90.61990303,96.37114294,82.07986158,83.39765496,78.71172753,93.57618731,9,8.24598794,3,4.85870814,9.713887521,1,1,1,5,1,0,1,0,1,1,1,Cloud Engineer
64.52322203,83.94125587,69.80427532,52.22033513,55.30545935,74.93173987,64.4687549,97.62566532,94.63351512,8,7.380127056,3,9.608742258,2.033649836,0,1,4,3,1,0,0,0,3,1,0,Cloud Engineer
84.10039715,87.04340795,86.60448031,70.70110849,51.65850224,71.16328206,88.85117104,88.3133616,94.74434949,5,1.079542761,1,8.945831017,7.902396311,0,0,0,1,5,1,4,0,0,0,1,Cloud Engineer
80.95911268,73.25785567,68.0614598,91.53364113,52.1979431,68.22227109,55.14148971,55.80913839,50.63690863,7,8.513440507,2,8.34677225,7.907553911,1,1,3,0,0,4,1,1,1,0,0,Cloud Engineer
61.07704499,58.53102244,56.21322451,73.90075441,67.78966192,67.47682515,65.98652848,83.62051254,76.11966989,6,1.703854972,5,9.594341948,3.270946583,1,1,5,3,0,1,0,1,0,0,1,Cloud Engineer
57.56479621,63.0188668,93.38375628,61.64858987,55.41344162,94.63566475,82.79866054,78.58206892,96.94503222,9,1.480282427,0,2.255161361,7.958758225,1,1,4,3,3,3,4,1,1,1,0,Cloud Engineer
57.39152019,63.9150813,76.70131948,57.1586462,77.62671153,80.36298476,64.3113436,69.88932279,83.20712958,5,4.664217951,0,2.271574272,6.921688159,1,1,5,3,4,4,0,0,2,1,0,Cloud Engineer
95.36494272,58.95701004,82.70417947,54.07696831,78.11943622,70.23268378,96.15277853,77.60341888,81.08043581,8,7.163674353,3,2.910672552,4.993938084,1,0,0,0,4,3,2,0,1,1,1,Cloud Engineer
59.36505139,52.13784109,63.56534693,67.48917572,99.19767716,93.75877273,63.33402578,53.19436217,83.42667674,10,9.728601071,4,1.260071468,8.096483253,1,1,1,1,2,1,0,0,2,0,0,Cloud Engineer
90.07612987,51.97911362,85.47190411,87.10637254,70.03096676,50.53316695,56.90042767,88.74714307,79.05740052,4,4.571173121,4,8.566364877,4.400948195,1,1,0,2,4,0,1,0,0,0,0,Cloud Engineer
96.58728014,84.53328637,53.20479009,81.3935589,76.19614115,73.81077567,86.76177493,78.14399521,83.56927982,10,4.651691579,2,4.328187371,7.429672294,1,0,2,0,5,2,2,1,1,1,1,Software Engineer
97.22982912,70.81310824,77.76500399,76.82726837,97.60708571,60.28102229,57.7321262,76.69274516,99.37055582,6,9.178177268,0,8.321396866,7.904099592,1,1,3,0,5,2,0,1,3,0,1,Software Engineer
68.09781901,83.46665269,98.71938603,93.86860928,65.84078237,89.94775321,98.2653158,84.14177378,90.88911022,7,3.873361849,3,3.985628968,2.501566345,0,0,1,0,0,2,1,1,3,1,1,Software Engineer
72.51672149,59.11733546,52.04556781,67.54964489,96.22705758,60.29064322,80.45126515,50.54762371,68.38659056,7,1.724363807,2,6.920916137,4.291463353,0,0,1,1,2,1,4,0,3,0,1,Software Engineer
94.98236685,65.77888239,57.0976066,78.09747387,86.5019915,64.88768318,71.1255993,71.28343192,96.72363223,9,9.344007929,2,3.585879918,4.319802119,1,1,4,1,1,3,1,0,3,1,0,Software Engineer
92.11957038,81.04433943,95.47316291,86.16051862,75.50754907,97.03427661,92.30516277,93.35625427,80.69855096,7,5.303921742,3,3.075123518,2.800435855,0,1,1,5,3,4,0,1,0,1,0,Software Engineer
